workId, aired, genres
"36629","Oct 14, 2016","Slice of Life, Comedy, School, Shoujo"
"8450","Jul 16, 1994","Drama"
"16740","Oct 16, 2009","Comedy, School"
"647","Mar 27, 2002 to Jan 23, 2003","Adventure, Fantasy, Romance, Supernatural, Demons, Historical, Drama, Shoujo"
"28883","Oct 6, 2015 to Dec 22, 2015","Action, School, Shoujo Ai"
"2281","Oct 1, 1998 to Jun 24, 1999","Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen"
"33531","Mar 29, 2018 to Sep 20, 2018","Mecha, Sci-Fi"
"3275","Mar 16, 1985","Action, Sports, Comedy, Shounen"
"4023","Apr 6, 1994 to Sep 28, 1994","Fantasy, Kids"
"6261","Oct 6, 1979 to Apr 5, 1980","Kids, Adventure, Comedy, Drama"
"2162","Apr 6, 2007 to Sep 28, 2007","Adventure, Historical, Shounen"
"5886","Apr 2, 1979 to Sep 25, 1979","Adventure, Fantasy"
"5600","Feb 6, 1984 to Mar 12, 1984","Kids, Adventure, Historical"
"11221","Jul 21, 1984","Music, Romance"
"3482","Mar 11, 1988 to Jun 23, 1989","Sports, Comedy, School"
"952","Jul 5, 2001 to Sep 27, 2001","Comedy, Magic"
"1280","Dec 1, 1990 to Jul 1, 1995","Fantasy, Magic, Comedy, Supernatural, Horror"
"2133","Jan 18, 2002","Drama, Fantasy, Slice of Life"
"1880","Dec 22, 1989","Action, Sci-Fi, Adventure, Mystery, Super Power, Seinen"
"38739","Sep 30, 2018","Action, Mecha"
"35465","May 3, 2017","Action, Game, Music, Fantasy"
"3465","Sep 9, 2005","Drama, Historical, Military"
"3619","Apr 2, 1983 to Dec 24, 1983","Comedy, Parody, Romance, Super Power"
"4316","Aug 4, 2006 to Nov 17, 2006","Kids, Comedy"
"30842","Apr 7, 2015 to Apr 28, 2015","School, Shoujo"
"9106","Dec 12, 1997 to Jun 12, 1998","Action, Adventure, Fantasy, Shounen"
"4459","Oct 5, 1998 to ?","Adventure, Comedy, Kids, Fantasy"
"614","Jul 4, 2005 to Sep 26, 2005","Magic, Romance"
"34589","Feb 22, 2017","Historical, Seinen"
"13153","Nov 10, 2011","Music"
"2063","Mar 21, 1989","Action, Military, Sci-Fi, Mecha"
"33836","Jan 6, 2017 to Mar 24, 2017","Romance, School"
"28603","Oct 27, 2006","Comedy, Fantasy, Supernatural"
"6979","Jul 3, 2010 to Sep 18, 2010","Adventure, Fantasy, Harem, Magic"
"1713","May 8, 2003 to Jul 31, 2003","Action, Military, Sci-Fi, Adventure, Shounen"
"3885","Apr 3, 2007 to Sep 25, 2007","Kids"
"6583","May 17, 1992 to Apr 4, 1993","Adventure, Fantasy, Comedy, Demons, Sci-Fi"
"18061","Mar 17, 1970","Sports, Shounen"
"11773","Feb 22, 2012 to Jul 25, 2012","Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen"
"37672","Mar 30, 2018","Action, Fantasy"
"36267","Apr 3, 2018 to Jun 26, 2018","Space, Mecha, Comedy, Sci-Fi, Slice of Life"
"3905","Mar 24, 1963","Adventure"
"34904","Feb 17, 2017","Military, Magic"
"8598","Aug 9, 1981","Adventure, Demons, Fantasy"
"17681","Apr 6, 2013 to Jul 6, 2013","Fantasy, Magic, Comedy"
"12763","Jan 21, 1964 to Oct 27, 1964","Historical, Military"
"6682","Oct 7, 2009 to Dec 23, 2009","Action, Ecchi, Super Power, Supernatural"
"26189","Nov, 1995","Adventure, Comedy, Magic, Romance, Shoujo"
"8194","Apr 15, 1989 to Mar 24, 1990","Adventure, Fantasy, Horror, Magic, Supernatural"
"5935","Apr 7, 1979 to Apr 5, 1980","Adventure, Historical"
"13863","Mar 2, 2013","Action, Thriller, Drama, Mystery, Sci-Fi"
"29998","Jun 15, 2011","Comedy"
"2789","Jan 5, 2004 to Dec 27, 2004","Game, Adventure, Kids, Fantasy"
"722","Nov 1, 1997","Comedy, Romance"
"14237","Oct 5, 2012 to Dec 21, 2012","Action, Sci-Fi, Slice of Life, Mecha"
"8375","Apr 9, 1977 to Oct 22, 1977","Adventure, Mecha, Sci-Fi, Shounen"
"10319","Apr 5, 1992 to Mar 30, 1993","Action, Adventure, Mecha, Sci-Fi"
"35686","Apr 15, 2005 to Jan 7, 2018","Comedy, Seinen"
"36730","Oct 3, 1979","Comedy, Kids, Sci-Fi, Shounen"
"16702","1994","Kids, Adventure, Fantasy, Sci-Fi, Shounen"
"22733","Apr 7, 2014 to Mar 30, 2015","Fantasy, Shounen"
"10528","Apr 3, 2010 to Mar 26, 2011","Action, Adventure, Comedy, Shounen"
"14875","Sep 20, 2012","Action, Adventure, Drama, Mecha, Sci-Fi"
"32691","Feb 29, 2016 to May 24, 2016","Kids, Magic"
"1865","Jan 14, 2007 to Mar 25, 2007","Comedy, Parody, Sci-Fi"
"1868","Oct 6, 2006 to Dec 22, 2006","Adventure, Drama, Romance, Mecha"
"34016","Feb 7, 2017","Comedy, Romance, School, Shoujo"
"13639","Jun 4, 2012","Historical, Slice of Life"
"5956","Jul 12, 1986","Action, Comedy, Parody, Romance, School, Shounen"
"13935","Aug 25, 2012","Fantasy, Kids"
"1057","Oct 5, 1999 to Oct 29, 1999","Action, Comedy, Ecchi"
"15067","Dec 22, 2012","Adventure, Comedy"
"8899","Jan 13, 1969 to Sep 2, 1971","Action, Adventure, Kids, Sci-Fi"
"32989","Jun 17, 2016","Music, Comedy, Fantasy"
"15093","Apr 1, 2009","Adventure, Comedy, Ecchi, Fantasy"
"555","Apr 12, 2001 to Jun 28, 2001","Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen"
"7598","Aug 28, 2010","Sci-Fi, Mystery, Thriller"
"3676","Jul 3, 1986 to May 28, 1987","Action, Sci-Fi, Space, Mecha"
"23831","Oct 26, 2013","Comedy"
"19257","Oct 7, 2013 to Dec 23, 2013","Comedy, School, Slice of Life"
"33164","Apr 6, 2016 to Oct 5, 2016","Comedy, Supernatural, Fantasy"
"25083","Jun, 2001","Adventure, Slice of Life"
"1867","Nov 11, 1994 to Jan 27, 1995","Action, Adventure, Sci-Fi, Shounen, Space"
"11595","Apr 4, 1983 to Jul 2, 1985","Kids, Comedy, Super Power, School"
"36825","Sep 28, 2006","Action, Adventure, Comedy, Fantasy, Kids"
"21703","Dec 31, 2013","Action, Adventure, Comedy, Fantasy, Kids"
"9078","Jul 24, 1993","Action, Comedy, School, Drama, Sports, Shounen"
"35326","Dec 15, 2006 to Feb 16, 2007","Action, Fantasy, Shounen"
"1872","Apr 8, 2006 to Sep 30, 2006","Adventure, Comedy, Fantasy, Kids, Romance, Shounen"
"30390","May 20, 2015 to Aug 19, 2015","Comedy, Samurai, School"
"8840","May 18, 2010","Action, Historical, Military, Super Power"
"10774","Apr 4, 1994 to Apr 3, 1995","Historical, Sports"
"16099","Oct 24, 2012 to Jun 26, 2013","Comedy"
"2428","1979","Adventure, Kids, Fantasy"
"31668","Nov 27, 2015","Comedy, Sports, School, Shounen"
"36054","Nov 24, 2017","Comedy, Sports, Shounen"
"3472","Nov 11, 1966","Comedy"
"13563","Mar 28, 2012","Slice of Life"
"8524","Jul 14, 1984","Slice of Life, Comedy, Romance, School"
"37799","Oct 9, 2018 to Dec 25, 2018","Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural"
"4991","May 3, 1980","Historical, Slice of Life"
"2018","Mar 21, 1987","Horror, Mystery"
"4088","Jun 6, 1965 to Jun 27, 1966","Action, Adventure, Comedy, Sci-Fi"
"32826","Mar 2, 2016","Music"
"3234","Apr 25, 2007","Action, Sci-Fi, Seinen"
"34893","Mar 10, 2017 to Mar 17, 2017","Drama, Fantasy"
"4099","2005","Fantasy"
"4070","Dec 17, 2005","Comedy"
"32502","Dec 25, 2013 to May 28, 2014","Comedy"
"34753","Jan 11, 2017","Sci-Fi, Mystery, Psychological, Supernatural"
"14277","Jul 2, 2012 to Dec 24, 2012","Comedy, Romance, School, Seinen, Slice of Life"
"2285","Dec 6, 2005 to Sep 19, 2006","Action, Adventure, Kids, Mecha, Sci-Fi, Shounen"
"29165","Dec 25, 2014 to May 28, 2015","Ecchi, Comedy"
"295","Jan 3, 2004 to Mar 27, 2004","Adventure, Drama, Mecha, Military, Sci-Fi, Space"
"34940","Dec 26, 2016 to Apr 10, 2017","Adventure, Historical, Demons, Supernatural"
"7158","Jul 9, 1994","Comedy, Sci-Fi, Shounen"
"661","Nov 24, 1997 to Jun 26, 1998","Harem, Romance, School, Drama"
"10666","Aug 19, 2009","Comedy, Sci-Fi"
"21041","Oct 31, 2012","Slice of Life, Romance, Music, Drama"
"12497","Oct 11, 2003","Comedy"
"8156","Mar 8, 1997","Sports, Demons, Supernatural"
"35183","Apr 6, 2018 to Jun 22, 2018","Comedy, Drama, Seinen, Sports"
"3838","Oct 9, 1988 to Dec 24, 1989","Magic, School, Shoujo"
"258","May 25, 2003 to Feb 25, 2004","Horror, Drama, Vampire"
"10832","Sep 21, 2011 to Mar 21, 2012","Historical, Seinen, Slice of Life"
"17785","Dec 21, 2002","Comedy"
"2260","Jun 24, 2005 to Feb 24, 2006","Ecchi, Mecha, Comedy, Sci-Fi"
"15177","Oct 20, 2012","Action, Sci-Fi, Music, Space, Romance, Mecha"
"3448","Dec 21, 1990 to Aug 21, 1992","Action, Police"
"3881","Mar 6, 1978 to Jan 29, 1979","Magic, Comedy, Shoujo"
"6492","Jun 22, 1994","Drama, Magic, Fantasy, Shoujo"
"32959","Mar 15, 2016 to Apr 27, 2017","Slice of Life, Comedy"
"32805","Sep 27, 2016 to Mar 28, 2017","Comedy"
"15881","Dec 26, 2012 to May 29, 2013","Comedy, Ecchi"
"3065","Sep 27, 1991 to Dec 20, 1991","Action, Adventure, Fantasy, Comedy"
"31911","Nov 1, 2012","Adventure, Fantasy, Kids"
"31829","Jan 16, 2016","Adventure"
"36921","Mar 7, 2017","Music"
"2700","Jul 13, 1999 to Oct 5, 1999","Action, Comedy, Sci-Fi"
"37866","Jun 27, 2018 to Jul 25, 2018","Sci-Fi, Slice of Life, Space, Comedy, Mecha, Seinen"
"27811","Dec 16, 2006 to 2007","Action, Historical, Demons, Supernatural, Martial Arts, Samurai"
"3914","Apr 24, 1999","Demons, Fantasy, Romance, Seinen"
"21861","Jul 17, 2013","Dementia, Drama, Horror, Music"
"6287","Oct 23, 2009","Ecchi, Comedy"
"458","Apr 25, 1997 to Sep 26, 1997","Comedy, Ecchi, Magic, Sci-Fi, Seinen"
"2127","Oct 2, 1996 to Jun 25, 1997","Adventure, Mecha, Sci-Fi, Shounen"
"2256","Apr 21, 1986","Action, Drama, Mecha"
"301","Jun 24, 2003 to Sep 16, 2003","Action, Adventure, Mystery, Comedy, Seinen"
"7667","Mar 13, 1983","Comedy, Sci-Fi, Shounen"
"33947","Jul 1, 2016","Action, Fantasy, Shounen, Super Power"
"23985","Oct 10, 2014","Comedy, Ecchi, Romance, Seinen, Slice of Life"
"5375","Dec 23, 1997 to Apr 9, 1998","Comedy"
"33499","Aug 21, 1987","Drama, Shounen, Sports"
"32936","Apr 1, 2017 to Jun 17, 2017","Adventure, Fantasy"
"9389","Feb 25, 1985","Sci-Fi, Adventure, Space, Mecha"
"37755","Apr 16, 2018 to Dec 18, 2018","Comedy"
"133","Jul 12, 2003 to Sep 27, 2003","Comedy, Ecchi, Romance, School, Slice of Life"
"1679","Nov 19, 2003 to Jan 21, 2004","Comedy, Ecchi, Romance, Slice of Life"
"31785","Sep 25, 2015","Action, Drama, Historical, Romance, Samurai, Supernatural"
"1849","Jul 21, 1994 to Sep 25, 1995","Action, Adventure, Fantasy, Mecha"
"36784","Jan 5, 2018 to Mar 23, 2018","Slice of Life, Comedy"
"15847","Apr 16, 2013","Action, Mecha"
"21077","Sep 20, 2013 to Sep 22, 2013","Action, Mecha"
"1883","Oct 4, 2004 to Apr 4, 2005","Comedy"
"37511","Mar 15, 2018","Music, Demons"
"16149","May 26, 2013","Sports, Comedy, Romance"
"19575","Jul 26, 2013 to Mar 26, 2014","Romance, School, Shoujo"
"5725","Feb 3, 2008 to Aug 31, 2008","Action, Adventure, Game, Kids, Sci-Fi"
"7547","Dec 9, 2006","Slice of Life, Kids"
"5132","Oct 5, 1998 to Nov 2, 1998","Comedy, Ecchi, School"
"2307","Apr 23, 2004 to Jun 25, 2004","Action, Ecchi, Comedy, Mecha"
"15565","Jan 16, 2014 to Mar 20, 2014","Action, Harem, Super Power, Ecchi, Martial Arts, School"
"37551","Aug 8, 2014","Action, Samurai"
"18413","Apr 10, 2013 to Jul 3, 2013","Mecha, Sci-Fi"
"30679","Jan 29, 2016 to Sep 28, 2016","Action, Adventure, Ecchi, Fantasy"
"980","Jul 4, 2002 to Dec 26, 2002","Comedy, Kids, Magic, Military, Sci-Fi"
"34927","Apr 7, 2017 to Mar 30, 2018","Slice of Life, Magic, Fantasy"
"31540","Jan 8, 2016 to Mar 25, 2016","Music, Comedy"
"36037","Oct 13, 2018 to Dec 29, 2018","Action, Comedy, Ecchi, School"
"23393","Apr 7, 1976 to Mar 25, 1978","Adventure, Kids, Slice of Life"
"4533","Dec 21, 1988","Comedy, Fantasy, Sci-Fi"
"3361","Apr 6, 1976 to Sep 28, 1976","Action, Sci-Fi, Mecha"
"9100","Nov 22, 2009 to Feb 24, 2010","Comedy"
"30445","Dec 29, 2013","Music"
"10405","Mar 26, 2011","Adventure, Sci-Fi"
"4537","May 25, 1990","Comedy"
"2008","Aug 1, 1992","Comedy, Martial Arts, Slice of Life, Sports"
"8985","Aug 20, 2010 to Nov 26, 2010","Comedy"
"12123","Apr 3, 2012 to Jun 26, 2012","Slice of Life, Comedy, Seinen"
"28593","Jan 31, 2014 to May 30, 2014","Comedy"
"27405","Oct 26, 2007","Drama, Seinen, Slice of Life"
"1583","Oct 6, 2006 to Dec 22, 2006","Action, Mecha, Sci-Fi, Seinen"
"4025","Apr 6, 1994 to Sep 28, 1994","Adventure, Fantasy, Kids"
"25839","Oct 10, 2014 to Mar 20, 2015","Slice of Life, Comedy, Harem, Romance, Shoujo"
"1337","Oct 4, 1973 to Mar 28, 1974","Comedy, Demons, Fantasy, Horror, Shounen, Supernatural"
"32613","Dec 10, 2016 to Jan 5, 2018","Action, Fantasy"
"2064","Dec 25, 1989 to Dec 1, 1990","Action, Military, Sci-Fi, Mecha"
"13215","Jul 7, 2012","Slice of Life, Kids, Drama, Fantasy"
"7596","Mar 17, 2010","Comedy, Parody, Sci-Fi"
"4737","Apr 6, 2006 to Jun 15, 2006","Comedy, Parody, Super Power"
"11101","Feb 15, 1986 to Mar 31, 1986","Historical, Drama, Romance, Shoujo"
"581","Sep 25, 2000 to Dec 21, 2000","Adventure, Comedy, Ecchi, Samurai"
"5900","Sep 15, 1979","Drama"
"9824","Aug 9, 1996","Fantasy, Horror"
"12689","Oct 19, 2008","Mecha, Military, Sci-Fi"
"1591","Jul 10, 2006 to Dec 23, 2006","Comedy, Romance, School"
"31804","Apr 3, 2016 to Jun 19, 2016","Slice of Life, Comedy, Seinen"
"17791","Jul, 2012","Sci-Fi"
"349","Jan 1, 2005 to Mar 26, 2005","Supernatural, Drama, Magic, Fantasy"
"1503","1997","Adventure, Comedy, Fantasy, Magic, Parody, Seinen"
"6942","Aug 12, 1980","Sci-Fi"
"9523","Feb 15, 2012","Comedy"
"5006","Mar 18, 1972","Kids, Adventure, Fantasy"
"8953","May 4, 1983","Action, School, Shounen, Sports"
"36431","Jul 10, 2018 to Sep 24, 2018","Slice of Life"
"3913","Sep 9, 1994 to Jul 21, 1995","Action, Demons, Martial Arts, Shounen"
"11873","Oct 2, 1987 to Sep 20, 1988","Comedy, Kids"
"19731","Apr 25, 1994","Adventure, Fantasy, Kids"
"20185","Mar 8, 2003","Adventure, Comedy"
"28853","Jul 18, 2015","Adventure, Fantasy, Kids"
"3004","Dec 17, 2005 to Mar 18, 2006","Magic, Fantasy"
"4024","Sep 19, 1987 to Dec 12, 1987","Adventure, Fantasy, Kids"
"7398","Oct, 1975 to Feb, 1983","Fantasy"
"2100","Jul 18, 1992","Sci-Fi, Adventure, Demons, Fantasy, Seinen"
"6437","Apr 24, 2009 to Nov 24, 2009","Adventure, Comedy, Sci-Fi, Space"
"11791","Jul 12, 2003","Comedy, Kids, Magic"
"1582","Sep 26, 2003 to Apr 28, 2004","Action, Adventure, Military, Sci-Fi"
"33934","Aug 22, 2016","Action"
"4521","Aug 12, 1988","Adventure, Sci-Fi"
"6693","Aug 22, 2009","Comedy, Kids"
"4591","Nov 6, 1998 to Mar 26, 1999","Slice of Life, Comedy, Ecchi, School"
"11699","Jun 24, 2011","Comedy, Seinen, Slice of Life"
"6107","Apr 22, 2005","Comedy"
"7752","1999","Action, Adventure, Fantasy"
"37967","Jan 6, 2018","Comedy"
"35516","May 2, 2017 to ?","Music"
"20187","Nov 16, 2013","Magic"
"4386","Jul 26, 1975","Action, Sci-Fi, Mecha"
"34948","Jun 21, 2016","Historical, Samurai, Fantasy, Josei"
"17955","Sep 21, 2001","Kids, Fantasy"
"360","Jan 7, 1999 to Apr 1, 1999","Adventure, Supernatural, Drama, Fantasy"
"14211","May 1, 1961 to Feb 25, 1962","Historical"
"5466","1998","Comedy, Magic, Fantasy"
"8743","Apr, 2009","Drama, Military, Sci-Fi, Slice of Life"
"4617","Jun 22, 1994","Sci-Fi, Drama"
"25365","Jul 17, 2014","Comedy, Fantasy, Kids"
"14935","Jul 3, 2012","Adventure, Comedy, Fantasy, Kids"
"6428","Jul 6, 1983 to Dec 28, 1983","Action, Mecha, Super Power, Sci-Fi"
"3755","Mar 18, 1978","Fantasy, Kids"
"23433","Jul 11, 2014 to Sep 26, 2014","Slice of Life, Comedy, Josei"
"13175","Mar 26, 2012","School, Drama"
"835","Oct 4, 2002 to Dec 25, 2002","Drama, Romance"
"30246","Nov 21, 2014 to Jan 28, 2015","Comedy, Sci-Fi, Space"
"1862","Jan 1, 2007","Action, Ecchi, Magic, Military, Sci-Fi"
"37531","Apr 12, 2013","Music, Supernatural, Drama"
"30585","Jun 5, 2015","Drama, School, Sci-Fi, Supernatural"
"17879","Mar 20, 2013 to Aug 21, 2013","Comedy"
"2103","Oct 1, 1987","Drama, Music, Shounen"
"38052","Jul 1, 2018","Music"
"21595","Dec 5, 2013","Action, Fantasy, Game, Shounen"
"35248","Jul 7, 2017 to Sep 29, 2017","Mystery, Supernatural"
"13859","Jul 25, 2012 to Feb 27, 2013","Sci-Fi, Comedy"
"5112","Jan 4, 2009 to Mar 29, 2009","Comedy, Ecchi, Fantasy, Romance"
"15085","Jan 7, 2013 to Mar 25, 2013","Harem, Mystery, Romance, Fantasy, Josei"
"37012","Jul 11, 2015","Comedy"
"5168","Mar, 2007","Historical, Samurai"
"10194","2002","Action, Adventure, Comedy, Mystery"
"33566","Dec 6, 2016","Action, Martial Arts, Shounen"
"7334","May 23, 2010 to Jan 29, 2011","Action, Adventure, Fantasy, Game, Shounen"
"2822","Apr 4, 1997 to Mar 27, 1998","Comedy"
"8278","Sep 28, 2006","Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller"
"18669","Apr 4, 2007","Comedy"
"3132","Nov 28, 1992 to Mar 30, 1993","Adventure, Historical"
"3825","Oct 6, 1976 to Dec 26, 1979","Action, Sports, School, Shounen"
"7157","Jul 10, 1993","Comedy, Sci-Fi, Shounen"
"20929","Jan 9, 2011","Music, Comedy"
"8146","Jul 6, 1996","Action, Fantasy, Horror, Shounen, Supernatural"
"4385","Mar 21, 1975","Action, Mecha, Sci-Fi"
"2523","Apr 3, 2005 to Jun 19, 2005","Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural"
"3153","Jul 15, 1978","Action, Adventure, Sci-Fi, Shounen"
"2609","Jul 2, 1999 to Sep 24, 1999","Harem, Drama, Romance, School"
"32503","Dec 26, 2008","Ecchi"
"3279","Dec 20, 1986","Action, Comedy, Sports, Shounen"
"23897","Jul 29, 2013 to Dec 23, 2013","Slice of Life"
"25149","1982","Kids"
"10755","May 5, 1981","Mystery"
"23989","Mar 28, 2014 to Jul 25, 2014","Ecchi"
"4614","Apr 6, 1980 to Sep 21, 1980","Adventure, Romance, Historical, Drama"
"13681","Sep 21, 2011 to Mar 21, 2012","Comedy, Supernatural, Seinen"
"28963","Mar 22, 2015","School, Shoujo"
"19351","Aug 3, 2013 to Nov 30, 2013","Comedy, Romance, School, Shoujo"
"29511","Mar 22, 2015","Slice of Life, Music"
"37051","Oct 28, 2017","Slice of Life, Magic, Fantasy"
"31927","Apr 7, 2016","Action, Adventure, Fantasy"
"16397","Apr 5, 2013 to Jun 28, 2013","Ecchi, Romance, School"
"337","Mar 29, 2002 to Sep 13, 2002","Comedy, Romance, Supernatural"
"3877","Oct 25, 1979 to Apr 24, 1980","Adventure, Historical, Shoujo"
"3819","Apr 8, 1971 to Sep 30, 1971","Music, Drama"
"11049","Mar 14, 1987","Slice of Life, Fantasy"
"9799","Nov 26, 2010 to Sep 14, 2012","Action, Comedy, Super Power, Seinen"
"8961","Jul 6, 2010 to Sep 21, 2010","Comedy, Samurai, Seinen"
"4584","Apr 27, 1988 to Sep 21, 1988","Kids, Adventure, Comedy"
"10595","Aug 26, 2011 to Oct 21, 2011","Romance, School"
"15313","Oct 3, 2012 to Dec 19, 2012","Slice of Life, Comedy, Fantasy"
"16576","Dec 8, 2012","Action, Fantasy, Game, Shounen"
"19029","May 29, 2013 to Oct 23, 2013","Comedy"
"12131","Jul 22, 2011 to Sep 23, 2011","Ecchi, Parody, Romance, Seinen"
"9163","Mar 21, 1970","Sports, Drama, Shoujo"
"9166","Dec 19, 1970","Sports, Drama, Shoujo"
"6920","Jul 1, 2011 to Sep 16, 2011","Action, Drama, Horror, Vampire"
"14077","Apr 8, 2012 to Oct 7, 2012","Comedy, Parody"
"33522","Jul 1, 2016 to Sep 9, 2016","Sports, Shounen"
"9881","Oct 4, 1977 to Mar 28, 1978","Action, Cars, Sci-Fi"
"13807","Aug 2, 2012","Horror, School"
"28369","Oct 7, 1981","Sci-Fi, Comedy, Shounen"
"4443","Apr 19, 2004 to Mar 27, 2006","Action, Adventure, Comedy, Shounen"
"1344","Aug 21, 1993 to Nov 22, 1993","Action, Drama, Sci-Fi"
"3671","Sep 1, 1985","Action, Mecha, Music"
"3015","Dec 12, 1992","Action, Drama, Military, Sci-Fi, Shounen, Space"
"38681","Nov 13, 2018","Action, Game, Music"
"3906","Aug 28, 2007","Horror"
"9598","Dec 11, 2010 to Feb 26, 2011","Comedy, Sci-Fi"
"22487","Nov 23, 2001","Kids, Fantasy"
"37308","Jul 7, 2018 to Dec 1, 2018","Comedy, Music, Parody"
"3315","Apr 8, 1991 to Dec 23, 1991","Action, Mecha, Police, Sci-Fi"
"3278","Mar 15, 1986","Action, Comedy, Sports, Shounen"
"23367","Oct 23, 2013 to Dec 18, 2013","Comedy, School"
"8141","Jul 31, 2010","Adventure, Comedy, Drama"
"9014","Aug 16, 2010 to May 11, 2012","Romance, Supernatural, Drama, Shoujo Ai"
"3880","May 5, 1982 to Dec 24, 1982","Mecha, Sci-Fi, Shounen"
"22221","Jul 1, 1966 to Aug 2, 1970","Historical"
"15717","Oct 2, 2012 to Oct 16, 2012","Romance, Shoujo"
"9243","Dec 18, 1983","Action, School, Sports"
"37622","Mar 24, 2018","Parody, Samurai"
"1547","Aug 29, 1965 to Jun 28, 1967","Comedy, School, Slice of Life, Supernatural"
"25257","Apr 1, 2013","Comedy"
"29937","Aug 13, 2014","Action, Historical, Martial Arts, Fantasy"
"7759","Sep 2, 2009 to Mar 3, 2010","Comedy, Slice of Life"
"2466","Oct 28, 1992","Parody"
"28447","Nov 18, 2014","Action, Adventure, Fantasy, Magic, Supernatural, Demons"
"988","May 7, 2005 to Jul 23, 2005","Action, Comedy, Historical, Military, Samurai"
"5369","Feb 12, 2009","Action, Adventure, Shounen"
"6900","Oct 12, 2009 to Sep 3, 2012","Comedy, Kids"
"4599","Oct 7, 1993 to Mar 31, 1994","Kids, Fantasy"
"17959","Apr 6, 2003","Drama, Mecha, Sci-Fi"
"17068","Sep 21, 2012","Action, Music"
"31994","Jan 11, 2016 to Apr 4, 2016","Dementia, Horror, Supernatural"
"6075","Aug 1, 1999 to Oct 1, 1999","Comedy"
"7779","Jan 3, 1971 to Dec 26, 1971","Kids, Fantasy, Drama"
"6520","Jul 7, 1997 to Mar 21, 1998","Comedy, Fantasy, Kids, Slice of Life"
"19973","Nov 6, 1969 to Dec 22, 1969","Drama, Shounen, Sports"
"24373","Oct 19, 1991","Comedy"
"1380","Nov 20, 2002","Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space"
"8183","Oct 6, 1973 to Mar 30, 1974","Adventure"
"6645","Jan 4, 2010 to Mar 22, 2010","Ecchi, Comedy, School, Seinen"
"23189","Feb, 1917","Comedy"
"7816","Jun 3, 1993","Comedy, Sci-Fi, Shounen"
"14073","Jul 14, 2012 to Sep 15, 2012","Comedy, Ecchi, Parody, School, Shounen"
"25495","Apr 30, 2014","Music"
"6271","Aug 1, 2006","Horror"
"35909","Jul 14, 2017 to Dec 22, 2017","Adventure, Comedy, Slice of Life, Super Power"
"17897","Mar 20, 2013","Music"
"16646","May 26, 2010 to Aug 25, 2010","Comedy, Kids, Music"
"1851","May 25, 1996","Parody, Adventure, Fantasy, Comedy, Mecha"
"19961","Jan 6, 1990 to Dec 29, 1990","Slice of Life, Comedy"
"18029","May 21, 1993","Fantasy, Kids"
"1977","Jan 12, 2004","Action, Historical, Drama, Samurai"
"3839","Apr 5, 1998 to Feb 28, 1999","Magic, School, Shoujo"
"12579","Sep 30, 2011 to Feb 24, 2012","Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire"
"30921","Mar 19, 2016","Supernatural"
"577","Jan 4, 2006 to Mar 29, 2006","Fantasy, Magic"
"2526","Sep 21, 2000","Ecchi, Slice of Life, Comedy, Romance, Supernatural"
"9792","Nov 23, 1990","Adventure, Kids"
"10465","Jul 11, 2011 to Sep 26, 2011","Action, Comedy, Ecchi, Samurai, Seinen"
"1071","Mar 29, 2006","Romance, Drama"
"28179","May 25, 2014","Music, Slice of Life, Comedy"
"8960","Aug 5, 2010 to Oct 7, 2010","Action, Comedy"
"3475","Aug 21, 1987","Historical, Horror, Martial Arts, Samurai"
"37264","Jan 28, 2014","Comedy"
"33193","Jul 11, 2012 to Aug 1, 2013","Comedy, Parody"
"9768","Dec 13, 1993 to Mar 31, 2008","Adventure, Comedy, Fantasy, Kids, Magic"
"6861","Jun 17, 2009","Sci-Fi, Dementia, Fantasy"
