"workId","engName","synonymsName","jpName","episodes","genres"
"1248","Z.O.E. 2167 Idolo","ZOE: Idolo","Z.O.E 2167 IDOLO","1","Action, Space, Mecha, Romance, Military, Drama, Sci-Fi"
"492",\N,"Armitage: Dual-Matrix, Amiteeji the Third Gekijouban, Armitage III: Dual Matrix","アミテージ・ザ・サード DUAL-MATRIX","1","Action, Adventure, Mecha, Sci-Fi"
"2121",\N,"Captain Tsubasa MOVIE (1986 Summer), Captain Tsubasa Movie 4, Captain Tsubasa Movie 03: The great world competition! The Junior World Cup","キャプテン翼　世界大決戦！！Ｊｒ．ワールドカップ","1","Action, Shounen, Sports"
"32240",\N,\N,"コードギアス　亡国のアキト 第4章: 憎しみの記憶から","1","Comedy, Ecchi, Military"
"12035",\N,"The King of the Pigs","돼지의 왕","1","Drama, Psychological, Seinen, Thriller"
"33658",\N,"Girls und Panzer: Akiyama Yukari's Tank CourseGirls und Panzer: Akiyama Yukari's Tank CornerGirls und Panzer: This is the true battle of Anzio!Italy Sensha-hen","ガールズ&パンツァー これが本当のアンツィオ戦です！ 不肖･秋山優花里の戦車講座～イタリア戦車編～","1","Military, School"
"3807","Alpenrose","Alpenrose of Fire Judy and Randy, Flower of the Mountain, Flaming Alpen Rose: Jeudi & Lundi, Hono no Alpenrose Jeudi & Lundi, Hono no Alpenrose Judy & Landy, Blazing Alpenrose: Judy & Randy","炎のアルペンローゼ・ジュディ＆ランディ","20","Historical, Drama, Romance, Shoujo"
"10079","A Bridge to the Starry Skies","Hoshizora e Kakaru Hashi","星空へ架かる橋","12","Comedy, Ecchi, Harem, Romance, School"
"37304",\N,"K: Seven Stories - Side:Green - The Overwritten World","K Seven Stories SIDE:GREEN ~上書き世界~","1","Action, Super Power, Supernatural"
"24909","JOKER","Mysterious Joker","怪盗ジョーカー","13","Adventure, Comedy, Mystery, Shounen"
"1707","Ultimate Muscle","Kinnikuman Nisei, Kinnikuman Second Generations, Ultimate Muscle: The Kinnikuman Legacy","キン肉マンII世","51","Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen"
"6794",\N,"Kurokami Special, Kurokami OVA","黒神","1","Action, Super Power, Martial Arts, Seinen"
"28423","RIN-NE",\N,"境界のRINNE","25","Comedy, Romance, School, Shounen, Supernatural"
"20745",\N,\N,"ラブライブ! School idol project OVA","1","Music, Slice of Life, School"
"1415","Lupin III: Goodbye Lady Liberty","Rupan Sansei: Bye Bye Liberty - Kiki Ippatsu!, Lupin III: Bye Bye Liberty Crisis","ルパン三世『バイバイ・リバティー危機一発！","1","Action, Adventure, Mystery, Comedy, Seinen"
"20871",\N,"Serena x One Piece, One Piece 3D Mugiwara Chase: Infiltration! Thousand Sunny!, Brook Introduces The Thousand Sunny","日産SERENA×ワンピース 潜入サウザンド・サニー号","1","Comedy, Fantasy, Shounen"
"1792",\N,\N,"オーバーマン キングゲイナー","26","Action, Adventure, Mecha, Sci-Fi, Shounen"
"2363","Pokemon Chronicles","Pokémon Side Stories, Shuukan Pokemon Housoukyoku, Pokemon Hoso","ポケモン放送局","16","Adventure, Comedy, Kids, Fantasy"
"10549",\N,"Pretty Cure All Stars GoGo Dream Live!","ちょ～短編 プリキュアオールスターズ GoGoドリームライブ!","1","Action, Fantasy, Magic, Shoujo"
"8800","Night Raid 1931 Specials",\N,"閃光のナイトレイド","3","Action, Historical, Military, Super Power"
"5992",\N,"Hang in There, Tsuyoshi, Get a Grip, Tsuyoshi","ツヨシしっかりしなさい","112","Comedy, Drama, Romance, School, Shounen, Slice of Life"
"3317",\N,"Spaceship Sagittarius, The Space Sagittarius","宇宙船サジタリウス","77","Sci-Fi, Adventure"
"1648","UFO Ultramaiden Valkyrie 4: Banquet of Time, Dreams, and Galaxies","UFO Princess Walküre 4, UFO Princess Walküre: Toki to Yume to Ginga no Utage, UFO Princess Warukyure: Toki to Yume to Ginga no Utage","円盤皇女ワるきゅーレ 時と夢と銀河の宴","2","Comedy, Romance, Sci-Fi"
"30355","Wakaba Girl",\N,"わかば＊ガール","13","Comedy, School, Slice of Life"
"33997",\N,\N,"劇場版『遊☆戯☆王』公開直前SP 永遠の好敵手(ライバル)　遊戯と海馬！","1","Adventure, Game, Shounen"
"9127",\N,"Absolutely Lovely Children, ZKC","絶対可憐チルドレン 限定解禁!! OVA超先取りスペシャル!!","1","Action, Comedy, Shounen, Supernatural"
"1549",\N,"Sennen Joou, Queen Millennia Movie","1000年女王 Queen Millennia","1","Adventure, Fantasy, Drama, Sci-Fi"
"2554",\N,"Sekai Meisaku Gekijou, Story of Pollyanna, Girl of Love, Ai Shoujo Pollyanna Monogatari","愛少女ポリアンナ物語","51","Drama, Historical, Slice of Life"
"10431",\N,"Baka to Test to Shoukanjuu: Matsuri Special, Baka to Test to Shoukanjuu OVA Special, The Idiot, the Tests, and the Summoned Creatures OVA Special, Baka and Test: Summon the Beasts OVA Special","バカとテストと召喚獣 ～祭～ 選択によって展開が変わる「LIPS映像」","1","Comedy, Parody"
"33573",\N,\N,"BanG Dream!（バンドリ！）","13","Music"
"3456",\N,"Candy Boy Episode 0","Candy☆Boy: Side Story For Archive","1","Romance, School, Shoujo Ai"
"15037","Corpse Party: Tortured Souls","Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou","コープスパーティー Tortured Souls -暴虐された魂の呪叫-","4","Mystery, Horror, Supernatural"
"292","Hoop Days",\N,"ディア・ボーイズ","26","Drama, Shounen, Sports"
"30533",\N,"Gundam Build Fighters Try OVA","ガンダムビルドファイターズトライ アイランド・ウォーズ","1","Action, Sci-Fi, Mecha"
"37719",\N,"High School DxD Hero Episode 0","ハイスクールD×D HERO体育館裏のホーリー","1","Action, Comedy, Demons, Ecchi, Harem, Romance, School"
"33305",\N,"A Portrait of Jianghu: Spirit Master, Painted Jianghu 2","画江湖之灵主","41","Action, Historical, Drama, Martial Arts, Fantasy"
"1448","Voltron: Defender of the Universe","Hyakujuu Ou Golion, Hundred-Beast King Go Lion, Lion Force Voltron, Voltran, Voltron (U.S.)","百獣王ゴライオン","52","Adventure, Mecha, Sci-Fi, Shounen"
"636","Jubei-chan 2: The Counterattack of Siberia Yagyu",\N,"十兵衛ちゃん2 ～シベリア柳生の逆襲～","13","Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen"
"1501",\N,"Kaleido Star: It's Good! Goood!!","ぐっどだよ！ぐぅ～っど！！","1","Comedy"
"3547",\N,"Kochikame Movie 2","こちら葛飾区亀有公園前派出所　ＴＨＥ　ＭＯＶＩＥ２　ＵＦＯ襲来！トルネード大作戦！！","1","Comedy, Police"
"1804","Here is Greenwood",\N,"ここはグリーン・ウッド","6","Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural"
"37895",\N,"Spiritual Domain Fifth Season, Spiritual Field 5","灵域 第五季","12","Fantasy"
"1431","Lupin III: The Columbus Files","Rupan Sansei, Lupin III: Da Capo of Love - Fujiko's Unlucky Days, Lupin III: Fujiko's Unlucky Days","ルパン三世『愛のダ・カーポ ～Fujiko's Unlucky Days』","1","Action, Adventure, Mystery, Comedy, Seinen"
"3484","Maison Ikkoku: Prelude, When the Cherry Blossoms in the Springtime Return",\N,"プレリュードめぞん一刻 プレリュード めぐる春の桜のように...","1","Comedy, Drama, Romance, Seinen"
"10213","Majikoi: Oh! Samurai Girls","Love Me, Seriously!!","真剣で私に恋しなさい！","12","Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School"
"3162","Katri, Girl of the Meadows",\N,"牧場の少女カトリ","49","Adventure, Drama, Historical, Slice of Life"
"1174","Munto",\N,"MUNTO [ムント]","1","Magic, Romance, Fantasy"
"2248","Hidden Leaf Village Grand Sports Festival","Gekijouban Naruto: Dai Katsugeki! Yuki Hime Ninpouchou Datte ba yo! - S1 Konoha Annual Sports Festival, Konoha no Sato no Daiun Douaki","木ノ葉の里と大うん動会","1","Action, Fantasy, Martial Arts, Sports, Comedy, Shounen"
"37087",\N,\N,"オーバーロード　ぷれぷれぷれあです2","13","Action, Comedy, Fantasy, Magic"
"36497",\N,"Overlord Movie Specials","劇場版ぷれぷれぷれあです","2","Action, Comedy, Magic, Fantasy"
"28431",\N,\N,"ポケットモンスター オメガルビー・アルファサファイア』 メガスペシャルアニメーション","1","Action, Adventure, Fantasy, Kids"
"11911",\N,"Pretty Rhythm: Aurora Dream Specials","プリティーリズム・オーロラドリーム　プリズム笑劇場","51","Comedy, Shoujo"
"6201",\N,"Princess Lover!","プリンセスラバー!","12","Harem, Comedy, Ecchi, School"
"13377","Recorder and Randsell Re","Recorder and Backpack Re, Recorder and Satchel Re, Recorder and Randsell Re, Recorder and Ransel Re, Recorder to Randsell Re, Recorder to Ransel Re","リコーダーとランドセル レ♪","13","Comedy, School, Seinen, Slice of Life"
"1166","Sakura Wars: The Gorgeous Blooming Cherry Blossoms","Sakura Wars OVA 2","サクラ大戦 轟華絢爛","6","Adventure, Mecha, Sci-Fi, Shounen"
"23201","Sengoku BASARA: End of Judgement",\N,"戦国BASARA Judge End","12","Action, Super Power, Martial Arts, Samurai, Historical"
"884","Blade of the Phantom Master","Shin Angyou Onshi, Shin Amen Osa, Shin Angyou Onsi, Phantom Master: Dark Hero from the Ruined Empire","新暗行御史","1","Action, Fantasy"
"538","Tenchi in Tokyo","New Tenchi Muyo","新・天地無用!","26","Comedy, Harem, Romance, Sci-Fi, Shounen"
"30365",\N,"Shinmai Maou no Testament Burst OVA, The Testament of Sister New Devil: Burst OVA","新妹魔王の契約者 BURST 第11話「東城刃更の至極平和な日常」","1","Action, Demons, Ecchi, Fantasy, Harem, Romance"
"28105",\N,\N,"SHIROBAKO 劇中劇アニメーション","2","Adventure, Comedy"
"1208","Taro the Dragon Boy",\N,"龍の子太郎","1","Adventure, Demons, Fantasy, Historical"
"3248","Ghost Slayers Ayashi: Inferno","Tenpou Ibun Ayakashi Ayashi: Inferno","天保異聞 妖奇士 奇士神曲","5","Action, Supernatural, Historical, Drama"
"2625",\N,"The Doraemons: Kaitou Dorapin Nazo no Chousenjou!","ザ☆ドラえもんズ 怪盗ドラパン謎の挑戦状！","1","Kids, Fantasy, Comedy, Sci-Fi, Shounen"
"35589","Katana Maidens: Toji no Miko","Sword User Shrine Maiden, The Shrine Maiden Swordwielders","刀使ノ巫女","24","Action, Fantasy"
"37184",\N,"Way of Choices 2nd Season, Fighter of the Destiny 2nd Season","择天记 第二季","12","Action, Adventure, Fantasy"
"4999","Samurai Harem","Ashita no Yoichi!","明日のよいち！","12","Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen"
"33371",\N,\N,"アトム ザ・ビギニング","12","Action, Sci-Fi, Mecha, Seinen"
"25437",\N,\N,"BROTHERS CONFLICT OVA","2","Harem, Romance, Shoujo"
"812","Arjuna","Earth Maiden Arjuna, Earth Girl Arjuna","地球少女アルジュナ","13","Adventure, Drama, Magic, Sci-Fi"
"30903","Children Record","Kisaragi Attention","チルドレンレコード","2","Music"
"2274",\N,\N,"CLAMP IN WONDERLAND","1","Music"
"514","Le Portrait de Petit Cossette","Le Portrait de Petite Cossette","コゼットの肖像","3","Drama, Horror, Magic, Psychological, Romance, Supernatural"
"34513",\N,\N,"DAYS東院学園戦！","3","Sports, School, Shounen"
"1817",\N,"DearS: A Ball Of Gold, DearS: Is It A Golden Ball?, DearS Special","金の玉ですの？","1","Sci-Fi, Harem, Comedy, Romance, Ecchi, Shounen"
"8624","Digimon Fusion","Digimon Cross Wars","デジモンクロスウォーズ","30","Action, Adventure, Comedy, Fantasy, Shounen"
"118",\N,"Shinpi no Sekai Eru Hazaado dai 2 ki, Shinpi no Sekai El-Hazard dai 2 ki","神秘の世界 エルハザード 第2期","4","Adventure, Comedy, Fantasy"
"22189","Locodol","Futsuu no Joshikousei ga [Local Idol] Yattemita., Futsuu no Joshikousei ga [Rokodoru] Yattemita.","普通の女子校生が【ろこどる】やってみた。","12","Slice of Life, Comedy, Seinen"
"10950","Ghost in the Shell: Stand Alone Complex: Solid State Society 3D: Tachikomatic Days","Koukaku Kidoutai S.A.C. Solid State Society 3D - Tachikoma na Hibi, Kokaku Kidotai S.A.C. Solid State Society 3D - Tachikoma na Hibi","攻殻機動隊 S.A.C. Solid State Society 3D タチコマな日々","3","Comedy, Mecha, Sci-Fi"
"261",\N,"Happy Lesson: Advance","HAPPY☆LESSON ADVANCE","13","Comedy, Harem, Romance, Slice of Life"
"3227",\N,"In a Distant Time 3: Crimson Moon, Haruka Naru Toki no Naka de 3: Kurenai no Tsuki","遙かなる時空の中で3 紅の月","1","Action, Fantasy, Military, Historical, Shoujo"
"8277","Samurai Girls","Hyakka Ryouran: Samurai Girls","百花繚乱 サムライガールズ","12","Action, Comedy, Ecchi, Harem, Samurai, School"
"22057",\N,"Inari, Konkon, Koi Iroha. Episode 11","いなり、こんこん、恋いろは。いなり、コンコン、蝉しぐれ。","1","Comedy, Romance, Seinen, Supernatural"
"18097",\N,\N,"イナズマイレブンＧＯ ギャラクシー","43","Shounen, Sports, Super Power"
"16964",\N,"Inazuma Eleven Go: Trading Card Game CM NG-shuu","イナズマイレブンGO TCG CM NG集","1","Comedy"
"2772","Hero Tales","Jyuushin Enbu, Jushin Enbu","獣神演武 - HERO TALES -","26","Action, Fantasy, Shounen"
"3349","Kiddy Girl-AND","Kiddy Grade 2","キディ・ガーランド","24","Action, Comedy, Sci-Fi, Super Power"
"11079","Kill Me Baby","Baby, Please Kill Me.","キルミーベイベー","13","Comedy, School, Seinen"
"3281",\N,"Kinnikuman: Kinnikusei Oui Soudatsuhen, Kinnikuman: Scramble For The Throne","キン肉マン　キン肉星王位争奪編","46","Action, Comedy, Sports, Shounen"
"2215",\N,"Apo Mekhanes Theos Gigantic Formula, Mechanical Divine War Gigantic Formula, War Gods Battle: Gigantic Formula","機神大戦 ギガンティック・フォーミュラ","26","Mecha, Sci-Fi"
"7593",\N,"Kiss x Sis (2010), Kissxsis","キスシス","12","Harem, Comedy, Romance, Ecchi, School, Seinen"
"4073",\N,"Kyoryu Senso Aizenborg, Dinosaur War Aizenborg, Dinosaur War Izenborg, Attack of the Super-Monsters, Dinosaur Wars Eisenborg","恐竜大戦争アイゼンボーグ","39","Action, Mecha"
"36791",\N,"Spiritual Domain Third Season, Spiritual Field 3","灵域 第三季","12","Fantasy"
"36967",\N,\N,"ルパンは今も燃えているか？","1","Action, Adventure, Comedy, Seinen"
"9630",\N,\N,"ミニ戦国BASARA弐　月夜の片倉くん","7","Comedy, Historical"
"4086",\N,"Mukamuka","ムカムカパラダイス","51","Adventure, Comedy"
"7367",\N,"Naruto's 10th Anniversary","ナルト サ・クロスローズ","1","Action, Adventure, Comedy, Shounen"
"6973","Night Raid 1931",\N,"閃光のナイトレイド","13","Action, Military, Historical, Super Power"
"6112",\N,"Shin Koihime Musou: Otome Ryouran Sangokushi Engi","真恋姫†無双 ～乙女繚乱☆三国志演義～","12","Comedy, Ecchi, Fantasy, Historical"
"30464",\N,"The Testament of Sister New Devil Specials","新妹魔王の契約者〈テスタメント〉","6","Comedy, Demons, Ecchi, Fantasy"
"423",\N,\N,"ストラトス・フォー アドヴァンス","6","Comedy, Military, Sci-Fi, Shounen"
"8023",\N,"Toaru Kagaku no Railgun MMR, Motto Marutto Railgun Specials, A Certain Scientific Railgun Specials","もっとまるっと超電磁砲","2","Comedy"
"3501","Sisters of Wellber Zwei","Wellber no Monogatari, Sisters of Wellber Second Season, Sisters of Wellber Dai ni Maku, Sisters of Wellber TV2","ウエルベールの物語 ～Sisters of Wellber～ 第二幕","13","Adventure, Fantasy, Historical, Romance"
"244","Agatha Christie's Great Detectives Poirot and Marple",\N,"アガサ・クリスティーの名探偵ポワロとマープル","39","Historical, Mystery"
"1214",\N,"Poor Sisters Story","貧乏姉妹物語","10","Slice of Life, Comedy, Drama, Seinen"
"8440",\N,\N,"ブラック・ラグーン オマケ","7","Comedy"
"34566","Boruto: Naruto Next Generations",\N,"BORUTO -NARUTO NEXT GENERATIONS-",\N,"Action, Adventure, Martial Arts, Shounen, Super Power"
"35314",\N,"Busou Shoujo Machiavellianism Episode 13","武装少女マキャヴェリズム ドキッ！「五剣だらけ」の慰安旅行","1","Action, School, Shounen"
"2684",\N,"Buzzer Beater (2007), Buzzer Beater Part 2","BUZZER BEATER 第2期","13","Action, Sci-Fi, Sports, Shounen"
"34830",\N,\N,"Dance with Devils -Fortuna-","1","Harem, Demons, Supernatural, Romance, Vampire, Shoujo"
"10017",\N,"Dragon Ball Z: Plan to Eradicate Super Saiyans OVA Remake","ドラゴンボール　超サイヤ人絶滅計画","1","Sci-Fi, Adventure, Super Power, Martial Arts, Fantasy, Shounen"
"6055",\N,"Formula-1 - Engines On The Track, Motori in Pista","Ｆ-エフ","31","Cars, Sports, Shounen"
"34321","Fate/Grand Order -First Order-",\N,"Fate/Grand Order -First Order-","1","Action, Supernatural, Magic, Fantasy"
"1930",\N,"Precure Movie, Eiga Futari wa Pretty Cure: Max Heart","ふたりはプリキュア ー マックスハート","1","Fantasy, Magic, Comedy, Shoujo"
"25719",\N,"Locodol Special, Futsuu no Joshikousei ga [Locodol] Yattemita. Special, Futsuu no Joshikousei ga [Locodol] Yattemita. Episode 13","普通の女子校生が【ろこどる】やってみた。流川、案内してみた。","1","Slice of Life, Comedy, Seinen"
"19889",\N,"Genshiken Second Season Specials, The Society for the Study of Modern Visual Culture Specials","げんしけん 二代目 映像特典","4","Comedy, Parody, Slice of Life"
"3854","The Galaxy Railways: A Letter from the Abandoned Planet","The Galaxy Railways: Planet of Forgotten Time","銀河鉄道物語 ～忘れられた時の惑星～","4","Drama, Sci-Fi, Space"
"37884",\N,\N,"ゴールデンカムイ OAD","1","Action, Adventure, Historical, Seinen"
"6726",\N,"Hanasakeru Seishonen Specials","花咲ける青少年","3","Drama, Romance, Shoujo"
"262",\N,"Happy Lesson: The Final","HAPPY☆LESSON THE FINAL","3","Comedy, Harem, Romance, School"
"2999","The Phoenix: Chapter of Yamato",\N,"火の鳥・ヤマト編","1","Drama, Historical"
"30376",\N,"One Week Friends Recap, Isshuukan Friends. Recap","一週間フレンズ。～友達との思い出～","1","Comedy, School, Slice of Life"
"1032","Like the Clouds, Like the Wind",\N,"雲のように風のように","1","Adventure, Historical, Drama, Romance"
